Mixture,IL12A,IL12B,IL2,IL10,IL6,IFNG,HMGB1,PDCD1,PDCD2,PDCD1LG2
TCGA-B2-A4SR-01A,0.022527828377019783,0.02471661622800788,0.009096759246272628,0.01596258479345589,0.03936025050831583,0.02763783015208727,0.3921270873337213,0.12567331831197526,0.21586332948565448,0.1309783715103026
TCGA-CZ-5453-11A,0.038369887292611836,0.0014915953357716714,0.0,0.013142905341599521,0.08483516503949963,0.003352066902382661,0.3661374109637707,0.015221216504936656,0.233757559303546,0.09700810675827558
TCGA-BP-4337-01A,0.01580483687339021,0.005542488749055124,0.02713796805927141,0.035271687346334735,0.20465455918118766,0.008259343808703438,0.293165443144102,0.10320967797373563,0.1768532790263193,0.07694778563992774
TCGA-A3-A6NJ-01A,0.03685153812784865,0.005032951740576354,0.0,0.08819502047085406,0.06477719607509018,0.09237363405220604,0.3548433142116223,0.2254642658531017,0.21470492441147346,0.1653665780016802
TCGA-CZ-5469-11A,0.01478898441462511,0.00477515794517562,0.0,0.00596523261050875,0.18046636656225729,0.0,0.34014133293953946,0.004984367016318915,0.2187975402456392,0.046416140140652665
TCGA-CJ-5671-01A,0.009745882483939924,0.01649014347280986,0.0033281672142527136,0.06756886015278853,0.25422962333634225,0.04712825783545086,0.3400687978305687,0.12206455268227626,0.17975466682142724,0.1665155293266898
TCGA-CJ-6032-01A,0.008241888293915754,0.0015706025947384114,0.0012934235561314839,0.023695469953786862,0.039115371769737686,0.03790905077646552,0.3456184783653639,0.09085071488833713,0.16095422472268875,0.12439755047525068
TCGA-BP-4804-01A,0.015001445359721578,0.032762634016309286,0.008680404489142724,0.03902184812643932,0.08996697233183952,0.11271101861603094,0.33031377070733964,0.19278683782148576,0.19797204550361425,0.15210888252108928
TCGA-CJ-4891-01A,0.016277938579000183,0.0021589650677268247,0.0013374381697103315,0.05137199172469036,0.0928145785634827,0.010539214649238758,0.25452195527588983,0.07266989680554302,0.1774118707265632,0.06580958922932947
TCGA-BP-5184-01A,0.003226883735603222,0.003960227902171177,0.0019723442577968056,0.0887623400021196,0.01782837439154469,0.016899030884017157,0.3618030415241265,0.062369978812103426,0.21202899318216384,0.10172531426555212
TCGA-CJ-4903-01A,0.011579395332330137,0.0018908602309300254,0.00900457830237298,0.045781489930406635,0.06816850475262763,0.04607482610005693,0.31497777588942905,0.1059588699519264,0.19713754484103604,0.1260625460112107
TCGA-A3-3311-01A,0.012811995469996836,0.011637463356160184,0.00272724037374803,0.047392919812836234,0.1146867398263806,0.0395614301400591,0.32557528245211914,0.10134808153392813,0.2038644102284759,0.11089751607517866
TCGA-B4-5844-01A,0.01007304503267873,0.0,0.0017337612915860954,0.0019596610063952586,0.04519602563433349,0.007750242680308295,0.3927647831984494,0.023282241491912572,0.20727933455538072,0.0934026601010563
TCGA-B4-5832-01A,0.010284454756214846,0.0058211431353777324,0.007136882359012416,0.011844233170893566,0.06185754409232699,0.039264966473584864,0.41982799272064136,0.008747624571133789,0.22145060935743968,0.12051761485699093
TCGA-A3-3326-01A,0.020006797764851203,0.02063237240656705,0.0077382976300108715,0.031245803630808026,0.004255063022121359,0.013811094660326302,0.3470305800102511,0.10310412136868656,0.19281127799427586,0.1287076480493584
TCGA-CJ-4869-01A,0.017328305036001312,0.02386339488221104,0.026778340504512384,0.028200642103011243,0.05917254906638361,0.10379838050719116,0.3357213939785686,0.2543482573205521,0.2099893114000174,0.12098212333345255
TCGA-CZ-4864-01A,0.018708811994384063,0.014130974444633484,0.007207320543756441,0.04967555050555887,0.006517952164556372,0.10642860744351383,0.3686105479749859,0.21221385418909888,0.21842915615807032,0.20116793391075735
TCGA-DV-5568-01A,0.008635485174043481,0.007070757812025695,0.003230107439881907,0.03915962888776127,0.07558506117691828,0.04284806629404108,0.3346764598471464,0.13726015015631926,0.1982416948192592,0.10604657535651066
TCGA-A3-3349-01A,0.018195141933264544,0.001607270797953751,0.003925765166593881,0.034814530165378214,0.04052717920769176,0.020140354293398416,0.38832763657191455,0.017604598781537063,0.2273590120567558,0.10586209228270947
TCGA-CW-6090-01A,0.011511844872107449,0.004929449647457543,0.002729778992666839,0.1252889447748438,0.2862134589207677,0.02078712969814156,0.35909922533760263,0.07226923814630848,0.245013917853406,0.1851053761378821
TCGA-CJ-6027-01A,0.011939439289262315,0.008954048952366376,0.0014331839163872664,0.08930031679341477,0.07758875766333716,0.19595154218370767,0.3324461281826708,0.18459111959701824,0.17362073432274078,0.1513744218374602
TCGA-BP-4768-01A,0.005802169006329579,0.0027188539381084805,0.004000704787768947,0.03989961452318199,0.018192846570045912,0.016181026773259333,0.3093989908696668,0.06236952590399664,0.19240113453428173,0.07978864336742036
TCGA-CJ-5679-01A,0.002797803024301592,0.0,0.0,0.007503534135618295,0.06155115441819911,0.004640169624229272,0.26295489368828423,0.0219107475746155,0.15003517889030954,0.028651809023483375
TCGA-BP-4763-01A,0.011402164442906376,0.009795096257218259,0.00967289256414562,0.031950470846853096,0.051239804692304367,0.03193302090046333,0.35079405011849946,0.014198413554253528,0.2332255460757463,0.09384072102644714
TCGA-BP-4159-01A,0.003826972666035979,0.0,0.0,0.008656489851009943,0.02956314865879289,0.010809324878188479,0.34227768783984125,0.018755683518573454,0.20199666588492274,0.0775314808761006
TCGA-B0-5092-01A,0.03560974014118782,0.026351645209307186,0.008691600489587056,0.025264441237527826,0.06109970450014514,0.16255717897736838,0.314302186986169,0.2873020040651357,0.20108708340082496,0.1223233990749552
TCGA-G6-A8L7-01A,0.00916283331935848,0.005747500740015895,0.0,0.00483739764607279,0.3304138695795785,0.038965695983703925,0.2488376991802059,0.10819208135511696,0.12891338121430027,0.029427596222254982
TCGA-B0-5709-01A,0.018406694138674247,0.014412732101777454,0.022023088374732998,0.07847427579004253,0.1487291711927881,0.07103794163716352,0.3837706197694086,0.20401499122553854,0.2313660999685564,0.20367870102027194
TCGA-B4-5378-01A,0.008712916369964371,0.003588974662227843,0.0,0.0158449292790417,0.052222665016482636,0.00926459759077794,0.3933474007136366,0.016966915767568355,0.22805582354893256,0.12423879545647498
TCGA-G6-A8L6-01A,0.039154063373260335,0.005480848986931728,0.0027393708152279148,0.020004458085732348,0.08562975004040138,0.014304427200341115,0.370005065783404,0.08368748017276305,0.21456568260922285,0.11355515531788628
TCGA-CZ-4858-01A,0.08898416661426709,0.010306997272206379,0.0,0.055909785749742494,0.5734527747778329,0.1512584103806567,0.3773130265347306,0.4751954766652136,0.18431763622521294,0.15582755118628708
TCGA-CW-5589-11A,0.006105746687284465,0.0022975823576561576,0.0,0.0024040828973741373,0.02035019479229617,0.0,0.3235633244185824,0.03880547369716696,0.2164809432379227,0.04887476765843316
TCGA-BP-4975-01A,0.00589563206520525,0.0032080079799459873,0.0039441451386865965,0.03872930401071642,0.06642904455887239,0.00969993834522583,0.34183319283590924,0.024187245283081256,0.21888229602778794,0.09971595165447382
TCGA-CJ-4908-01A,0.027292364841548736,0.0068683290403216,0.0,0.028634504483973856,0.0666072921536085,0.01499309282552516,0.3657740957867207,0.09578594906689143,0.20299522012816404,0.14336020623214896
TCGA-CJ-4881-01A,0.012453068762457213,0.007406083151704408,0.008271977877555887,0.04269821251769488,0.1223179930554995,0.02644766785889405,0.3298028140800293,0.08661234370294316,0.1925993405327408,0.07702790398179271
TCGA-BP-5198-01A,0.007429344366950271,0.0005673895605096173,0.027053466674327398,0.09366745778673544,0.25781734066364864,0.012160105719771237,0.32488340183665904,0.1064426112849679,0.1802722651588136,0.11548616994308175
